player_name,team_name,raw_position,role_group,age,age_group,minutes_played,minutes_group,performance_score,performance_percentile,performance_level,same_role_team_average,competition_status,main_same_role_player,main_same_role_minutes,main_same_role_performance_percentile,main_same_role_performance_level,is_main_same_role_player,is_blocked_by_main_player,main_player_underperforming,decision,explanation
Abdul Fatawu Issahaku,Leicester City,FW,Forward,20.0,Young,579,LowMinutes,0.3582932954793623,60.49,Good,0.19903154208195856,Competitive,Jamie Vardy,2823.0,48.15,Average,False,False,False,Give More Chances,"Abdul Fatawu Issahaku is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Tim Iroegbunam,Everton,MF,Midfielder,21.0,Young,574,LowMinutes,0.5691964285714286,97.27,Good,0.2809550315341448,Competitive,Idrissa Gana Gueye,3063.0,72.73,Good,False,False,False,Give More Chances,"Tim Iroegbunam is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
John Stones,Manchester City,"DF,MF",DefMidWingBack,30.0,Senior,548,LowMinutes,0.1896291967237783,24.14,Poor,0.36548091761317375,Blocked,Rico Lewis,1893.0,41.38,Average,False,True,False,Sell,"John Stones is classified as Sell because: Low minutes, poor role-based performance, and older than 29."
Antonín Kinský,Tottenham,GK,Goalkeeper,21.0,Young,540,LowMinutes,0.3132051282051282,31.82,Poor,0.294341804029304,Competitive,Guglielmo Vicario,2160.0,50.0,Promising,False,True,False,Loan,Antonín Kinský is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Filip Jørgensen,Chelsea,GK,Goalkeeper,22.0,Young,540,LowMinutes,0.3675641025641026,59.09,Promising,0.4010176282051282,Blocked,Robert Sánchez,2880.0,88.64,Good,False,True,False,Loan,Filip Jørgensen is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Nico O’Reilly,Manchester City,DF,Defender,19.0,Young,528,LowMinutes,0.2161016949152542,9.84,Poor,0.21356955368078248,Competitive,Joško Gvardiol,3277.0,41.53,Average,False,True,False,Loan,Nico O’Reilly is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Michael Kayode,Brentford,DF,Defender,20.0,Young,528,LowMinutes,0.3177966101694915,37.16,Poor,0.32863303828044144,Blocked,Nathan Collins,3420.0,84.7,Good,False,True,False,Loan,Michael Kayode is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Oleksandr Zinchenko,Arsenal,"DF,MF",DefMidWingBack,27.0,Prime,527,LowMinutes,0.3095104451904856,48.28,Average,0.3183974137449528,Blocked,Thomas Partey,2797.0,51.72,Promising,False,True,False,Monitor,"Oleksandr Zinchenko is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Joe Gomez,Liverpool,DF,Defender,27.0,Prime,519,LowMinutes,0.3663793103448276,57.92,Promising,0.32826199321863153,Competitive,Virgil van Dijk,3330.0,66.67,Good,False,True,False,Give More Chances,"Joe Gomez is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Timo Werner,Tottenham,"FW,MF",AttMidWinger,28.0,Prime,516,LowMinutes,0.2210526315789473,54.46,Promising,0.3092209638910604,Blocked,Dejan Kulusevski,2389.0,59.41,Promising,False,True,False,Monitor,"Timo Werner is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Diego Gómez,Brighton,MF,Midfielder,21.0,Young,516,LowMinutes,0.393028024606972,84.55,Good,0.24438794637575967,Competitive,Carlos Baleba,2661.0,78.18,Good,False,False,False,Give More Chances,"Diego Gómez is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Justin Devenny,Crystal Palace,MF,Midfielder,20.0,Young,507,LowMinutes,0.2678571428571429,45.45,Average,0.40305694297822864,Blocked,Ismaila Sarr,2711.0,64.55,Good,False,True,False,Loan,Justin Devenny is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Richarlison,Tottenham,FW,Forward,27.0,Prime,504,LowMinutes,0.620066764421427,93.83,Good,0.417284721434607,Competitive,Dominic Solanke,2201.0,58.02,Promising,False,False,False,Give More Chances,"Richarlison is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Abdukodir Khusanov,Manchester City,DF,Defender,20.0,Young,503,LowMinutes,0.3526785714285714,52.46,Promising,0.21356955368078248,Competitive,Joško Gvardiol,3277.0,41.53,Average,False,False,False,Give More Chances,"Abdukodir Khusanov is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Raheem Sterling,Arsenal,"FW,MF",AttMidWinger,29.0,Prime,499,LowMinutes,0.18,42.08,Average,0.3004144478935325,Blocked,Gabriel Martinelli,2290.0,63.37,Good,False,True,False,Monitor,"Raheem Sterling is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Julian Araujo,Bournemouth,DF,Defender,22.0,Young,497,LowMinutes,0.2909090909090909,25.14,Poor,0.3776606216622093,Blocked,Milos Kerkez,3336.0,24.04,Poor,False,False,True,Monitor,"Julian Araujo is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Jarell Quansah,Liverpool,DF,Defender,21.0,Young,495,LowMinutes,0.4636363636363636,83.06,Good,0.32826199321863153,Competitive,Virgil van Dijk,3330.0,66.67,Good,False,False,False,Give More Chances,"Jarell Quansah is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Axel Disasi,Aston Villa,DF,Defender,26.0,Prime,490,LowMinutes,0.287037037037037,22.4,Poor,0.29828606275831837,Blocked,Ezri Konsa,2936.0,18.03,Poor,False,False,True,Monitor,"Axel Disasi is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Tommy Doyle,Wolves,MF,Midfielder,22.0,Young,488,LowMinutes,0.2922077922077922,54.09,Promising,0.1372884691066509,Competitive,João Gomes,2974.0,40.0,Average,False,False,False,Give More Chances,"Tommy Doyle is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Reiss Nelson,Fulham,FW,Forward,24.0,Prime,487,LowMinutes,0.3199995146926791,49.38,Average,0.412652533278194,Blocked,Raúl Jiménez,2494.0,62.96,Good,False,True,False,Monitor,"Reiss Nelson is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Nathaniel Clyne,Crystal Palace,"DF,MF",DefMidWingBack,33.0,CriticalAge,483,LowMinutes,0.2135875577513611,31.03,Poor,0.21853951410308003,Blocked,Jefferson Lerma,2274.0,75.86,Good,False,True,False,Sell,"Nathaniel Clyne is classified as Sell because: Low minutes, poor role-based performance, and older than 29."
Welington,Southampton,DF,Defender,23.0,Prime,482,LowMinutes,0.5416666666666666,95.63,Good,0.4255671718274739,Competitive,Kyle Walker-Peters,2918.0,13.11,Poor,False,False,True,Give More Chances,"Welington is classified as Give More Chances because: Low or medium minutes, promising or good performance, and the main same-role player is underperforming."
Lamare Bogarde,Aston Villa,"DF,MF",DefMidWingBack,20.0,Young,476,LowMinutes,0.1760710743559192,20.69,Poor,0.22704471071746618,Blocked,Lamare Bogarde,476.0,20.69,Poor,True,False,True,Monitor,"Lamare Bogarde is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Jaden Philogene Bidace,Ipswich Town,"FW,DF",WingBack,22.0,Young,474,LowMinutes,0.5595950299125634,92.86,Good,0.41740283195101596,Competitive,Ben Johnson,1354.0,78.57,Good,False,False,False,Give More Chances,"Jaden Philogene Bidace is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Fabio Carvalho,Brentford,"FW,MF",AttMidWinger,21.0,Young,455,LowMinutes,0.3588235294117647,89.11,Good,0.307651028022545,Competitive,Mikkel Damsgaard,2911.0,55.45,Promising,False,False,False,Give More Chances,"Fabio Carvalho is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Cheick Doucouré,Crystal Palace,MF,Midfielder,24.0,Prime,452,LowMinutes,0.4051948051948052,88.18,Good,0.40305694297822864,Competitive,Ismaila Sarr,2711.0,64.55,Good,False,False,False,Give More Chances,"Cheick Doucouré is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Mark Travers,Bournemouth,GK,Goalkeeper,25.0,Prime,450,LowMinutes,0.4499999999999999,93.18,Good,0.43798593879239034,Competitive,Kepa Arrizabalaga,2790.0,75.0,Good,False,False,False,Give More Chances,"Mark Travers is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Alex McCarthy,Southampton,GK,Goalkeeper,34.0,CriticalAge,450,LowMinutes,0.2511538461538461,18.18,Poor,0.26354700854700847,Blocked,Aaron Ramsdale,2700.0,27.27,Poor,False,True,True,Sell,"Alex McCarthy is classified as Sell because: Low minutes, poor role-based performance, and older than 29."
Ben Brereton,Southampton,FW,Forward,25.0,Prime,449,LowMinutes,0.0,12.96,Poor,0.10093788624092537,Blocked,Cameron Archer,1441.0,27.16,Poor,False,True,True,Monitor,"Ben Brereton is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
James Hill,Bournemouth,DF,Defender,22.0,Young,448,LowMinutes,0.525,93.99,Good,0.3776606216622093,Competitive,Milos Kerkez,3336.0,24.04,Poor,False,False,True,Give More Chances,"James Hill is classified as Give More Chances because: Low or medium minutes, promising or good performance, and the main same-role player is underperforming."
Yerson Mosquera,Wolves,DF,Defender,23.0,Prime,441,LowMinutes,0.4336734693877551,75.41,Good,0.35222676263934233,Competitive,Rayan Aït-Nouri,3109.0,18.58,Poor,False,False,True,Give More Chances,"Yerson Mosquera is classified as Give More Chances because: Low or medium minutes, promising or good performance, and the main same-role player is underperforming."
Taiwo Awoniyi,Nott'ham Forest,FW,Forward,26.0,Prime,416,LowMinutes,0.1264040943057626,30.86,Poor,0.29221104886613414,Blocked,Chris Wood,2959.0,76.54,Good,False,True,False,Monitor,"Taiwo Awoniyi is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Sven Botman,Newcastle Utd,DF,Defender,24.0,Prime,412,LowMinutes,0.4456521739130434,78.69,Good,0.37220444366285127,Competitive,Dan Burn,3330.0,61.75,Good,False,False,False,Give More Chances,"Sven Botman is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Ross Stewart,Southampton,FW,Forward,28.0,Prime,389,LowMinutes,0.1352229846061646,32.1,Poor,0.10093788624092537,Competitive,Cameron Archer,1441.0,27.16,Poor,False,False,True,Monitor,"Ross Stewart is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Ricardo Pereira,Leicester City,DF,Defender,30.0,Senior,388,LowMinutes,0.3430232558139535,48.09,Average,0.3703769851059906,Blocked,James Justin,2912.0,69.95,Good,False,True,False,Monitor,"Ricardo Pereira is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Ferdi Kadioglu,Brighton,"DF,MF",DefMidWingBack,24.0,Prime,385,LowMinutes,0.5876608701129489,79.31,Good,0.6045848887267724,Blocked,Jack Hinshelwood,1842.0,34.48,Poor,False,False,True,Give More Chances,"Ferdi Kadioglu is classified as Give More Chances because: Low or medium minutes, promising or good performance, and the main same-role player is underperforming."
Harry Clarke,Ipswich Town,DF,Defender,23.0,Prime,379,LowMinutes,0.3035714285714285,30.33,Poor,0.34074415498568383,Blocked,Dara O'Shea,3122.0,87.98,Good,False,True,False,Monitor,"Harry Clarke is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Harvey Elliott,Liverpool,MF,Midfielder,21.0,Young,371,LowMinutes,0.4893886601203676,93.64,Good,0.3152223692405457,Competitive,Ryan Gravenberch,3160.0,76.36,Good,False,False,False,Give More Chances,"Harvey Elliott is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Callum Wilson,Newcastle Utd,FW,Forward,32.0,Senior,370,LowMinutes,0.0,12.96,Poor,0.3759541289065876,Blocked,Alexander Isak,2756.0,96.3,Good,False,True,False,Sell,"Callum Wilson is classified as Sell because: Low minutes, poor role-based performance, and older than 29."
João Félix,Chelsea,"FW,MF",AttMidWinger,24.0,Prime,369,LowMinutes,0.2780487804878049,70.3,Good,0.2743245004086758,Competitive,Cole Palmer,3191.0,88.12,Good,False,True,False,Give More Chances,"João Félix is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Mikey Moore,Tottenham,FW,Forward,16.0,Young,366,LowMinutes,0.2796435476912096,45.68,Average,0.417284721434607,Blocked,Dominic Solanke,2201.0,58.02,Promising,False,True,False,Loan,Mikey Moore is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Adam Lallana,Southampton,MF,Midfielder,36.0,CriticalAge,361,LowMinutes,0.5259740259740261,95.91,Good,0.2996748321784808,Competitive,Mateus Fernandes,2909.0,56.36,Promising,False,False,False,Give More Chances,"Adam Lallana is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Altay Bayındır,Manchester Utd,GK,Goalkeeper,26.0,Prime,360,LowMinutes,0.1584615384615384,4.55,Poor,0.2699886877828054,Blocked,André Onana,3060.0,65.91,Good,False,True,False,Monitor,"Altay Bayındır is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Charlie Taylor,Southampton,DF,Defender,30.0,Senior,356,LowMinutes,0.59375,98.36,Good,0.4255671718274739,Competitive,Kyle Walker-Peters,2918.0,13.11,Poor,False,False,True,Give More Chances,"Charlie Taylor is classified as Give More Chances because: Low or medium minutes, promising or good performance, and the main same-role player is underperforming."
Jorge Cuenca,Fulham,DF,Defender,24.0,Prime,351,LowMinutes,0.4487179487179487,80.33,Good,0.3956318427533217,Competitive,Antonee Robinson,3167.0,68.85,Good,False,False,False,Give More Chances,"Jorge Cuenca is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
James Mcatee,Manchester City,"MF,FW",AttMidWinger,21.0,Young,349,LowMinutes,0.4538461538461538,97.03,Good,0.2636340109470124,Competitive,Bernardo Silva,2670.0,40.59,Average,False,False,False,Give More Chances,"James Mcatee is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Luke Shaw,Manchester Utd,DF,Defender,29.0,Prime,349,LowMinutes,0.2179487179487179,10.38,Poor,0.33137093994753924,Blocked,Noussair Mazraoui,2838.0,53.55,Promising,False,True,False,Monitor,"Luke Shaw is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Nathan Patterson,Everton,DF,Defender,22.0,Young,347,LowMinutes,0.2115384615384615,8.74,Poor,0.37626099499967636,Blocked,Vitaliy Mykolenko,3082.0,54.64,Promising,False,True,False,Loan,Nathan Patterson is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Harry Amass,Manchester Utd,DF,Defender,17.0,Young,346,LowMinutes,0.3552631578947368,54.1,Promising,0.33137093994753924,Competitive,Noussair Mazraoui,2838.0,53.55,Promising,False,False,False,Give More Chances,"Harry Amass is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Enes Ünal,Bournemouth,"FW,MF",AttMidWinger,27.0,Prime,345,LowMinutes,0.3868421052631579,92.08,Good,0.23460437310318913,Competitive,Marcus Tavernier,1939.0,53.47,Promising,False,False,False,Give More Chances,"Enes Ünal is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Emil Krafth,Newcastle Utd,DF,Defender,29.0,Prime,342,LowMinutes,0.3289473684210526,42.62,Average,0.37220444366285127,Blocked,Dan Burn,3330.0,61.75,Good,False,True,False,Monitor,"Emil Krafth is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Conor Townsend,Ipswich Town,DF,Defender,31.0,Senior,335,LowMinutes,0.4527027027027026,80.87,Good,0.34074415498568383,Competitive,Dara O'Shea,3122.0,87.98,Good,False,True,False,Give More Chances,"Conor Townsend is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Armando Broja,Everton,FW,Forward,22.0,Young,334,LowMinutes,0.0,12.96,Poor,0.12286746884340932,Blocked,Iliman Ndiaye,2430.0,37.04,Poor,False,True,True,Loan,Armando Broja is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Benoît Badiashile,Chelsea,DF,Defender,23.0,Prime,334,LowMinutes,0.3310810810810811,43.17,Average,0.29496966365505745,Competitive,Levi Colwill,3149.0,29.51,Poor,False,False,True,Monitor,"Benoît Badiashile is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Armel Bella Kotchap,Southampton,DF,Defender,22.0,Young,331,LowMinutes,0.4256756756756756,73.22,Good,0.4255671718274739,Competitive,Kyle Walker-Peters,2918.0,13.11,Poor,False,False,True,Give More Chances,"Armel Bella Kotchap is classified as Give More Chances because: Low or medium minutes, promising or good performance, and the main same-role player is underperforming."
Andrés García,Aston Villa,"DF,MF",DefMidWingBack,21.0,Young,318,LowMinutes,0.2780183470790132,44.83,Average,0.22704471071746618,Competitive,Lamare Bogarde,476.0,20.69,Poor,False,False,True,Monitor,"Andrés García is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Jonny Evans,Manchester Utd,DF,Defender,36.0,CriticalAge,315,LowMinutes,0.3857142857142857,63.39,Good,0.33137093994753924,Competitive,Noussair Mazraoui,2838.0,53.55,Promising,False,False,False,Give More Chances,"Jonny Evans is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Lewis Miley,Newcastle Utd,MF,Midfielder,18.0,Young,313,LowMinutes,0.3339517625231911,67.27,Good,0.2993343617438422,Competitive,Bruno Guimarães,3271.0,71.82,Good,False,True,False,Give More Chances,"Lewis Miley is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Ryan Fraser,Southampton,"FW,DF",WingBack,30.0,Senior,306,LowMinutes,0.103299856527977,14.29,Poor,0.13354284803352232,Blocked,Ryan Fraser,306.0,14.29,Poor,True,False,True,Sell,"Ryan Fraser is classified as Sell because: Low minutes, poor role-based performance, and older than 29."
Donyell Malen,Aston Villa,FW,Forward,25.0,Prime,305,LowMinutes,0.5130519121822129,85.19,Good,0.5752056741661761,Blocked,Ollie Watkins,2598.0,95.06,Good,False,True,False,Monitor,"Donyell Malen is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Lloyd Kelly,Newcastle Utd,DF,Defender,25.0,Prime,303,LowMinutes,0.3897058823529411,64.48,Good,0.37220444366285127,Competitive,Dan Burn,3330.0,61.75,Good,False,False,False,Give More Chances,"Lloyd Kelly is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Ramón Sosa,Nott'ham Forest,"FW,MF",AttMidWinger,24.0,Prime,295,LowMinutes,0.209090909090909,49.5,Average,0.19362772956813856,Competitive,Anthony Elanga,2501.0,71.29,Good,False,True,False,Monitor,"Ramón Sosa is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Danny Ings,West Ham,"FW,MF",AttMidWinger,32.0,Senior,284,LowMinutes,0.43125,96.04,Good,0.19285646464124453,Competitive,Jarrod Bowen,2973.0,87.13,Good,False,False,False,Give More Chances,"Danny Ings is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Danilo,Nott'ham Forest,"MF,FW",AttMidWinger,23.0,Prime,275,LowMinutes,0.0774193548387096,11.88,Poor,0.19362772956813856,Blocked,Anthony Elanga,2501.0,71.29,Good,False,True,False,Monitor,"Danilo is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Wataru Endo,Liverpool,"MF,DF",DefMidWingBack,31.0,Senior,273,LowMinutes,0.6308321211817223,82.76,Good,0.39599746603115593,Competitive,Curtis Jones,1712.0,17.24,Poor,False,False,True,Give More Chances,"Wataru Endo is classified as Give More Chances because: Low or medium minutes, promising or good performance, and the main same-role player is underperforming."
Joe Lumley,Southampton,GK,Goalkeeper,29.0,Prime,270,LowMinutes,0.2564102564102564,20.45,Poor,0.26354700854700847,Blocked,Aaron Ramsdale,2700.0,27.27,Poor,False,True,True,Monitor,"Joe Lumley is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Kiernan Dewsbury-Hall,Chelsea,"MF,FW",AttMidWinger,25.0,Prime,264,LowMinutes,0.2068965517241379,48.51,Average,0.2743245004086758,Blocked,Cole Palmer,3191.0,88.12,Good,False,True,False,Monitor,"Kiernan Dewsbury-Hall is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Ben Chilwell,Crystal Palace,DF,Defender,27.0,Prime,259,LowMinutes,0.5431034482758621,96.17,Good,0.4543396399516732,Competitive,Daniel Muñoz,3228.0,53.01,Promising,False,False,False,Give More Chances,"Ben Chilwell is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Kieran Tierney,Arsenal,"DF,FW",WingBack,27.0,Prime,259,LowMinutes,0.4306139613120269,85.71,Good,0.4306139613120269,Competitive,Kieran Tierney,259.0,85.71,Good,True,False,False,Give More Chances,"Kieran Tierney is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Willian,Fulham,"FW,MF",AttMidWinger,35.0,CriticalAge,257,LowMinutes,0.0413793103448275,7.92,Poor,0.16642448429207538,Blocked,Alex Iwobi,2981.0,62.38,Good,False,True,False,Sell,"Willian is classified as Sell because: Low minutes, poor role-based performance, and older than 29."
Evan Ferguson,Brighton,FW,Forward,19.0,Young,246,LowMinutes,0.2153551236320399,39.51,Poor,0.2193133039085653,Blocked,Danny Welbeck,2115.0,71.6,Good,False,True,False,Loan,Evan Ferguson is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Carlos Forbs,Wolves,"MF,FW",AttMidWinger,20.0,Young,239,LowMinutes,0.0888888888888888,15.84,Poor,0.20950131411772682,Blocked,Matheus Cunha,2597.0,93.07,Good,False,True,False,Loan,Carlos Forbs is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Chiedozie Ogbene,Ipswich Town,FW,Forward,27.0,Prime,238,LowMinutes,0.0,12.96,Poor,0.1794777515678584,Blocked,Liam Delap,2593.0,50.62,Promising,False,True,False,Monitor,"Chiedozie Ogbene is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Luis Sinisterra,Bournemouth,"FW,MF",AttMidWinger,25.0,Prime,236,LowMinutes,0.4269230769230769,95.05,Good,0.23460437310318913,Competitive,Marcus Tavernier,1939.0,53.47,Promising,False,False,False,Give More Chances,"Luis Sinisterra is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Robin Olsen,Aston Villa,GK,Goalkeeper,34.0,CriticalAge,226,LowMinutes,0.2626923076923077,22.73,Poor,0.3228141928494041,Blocked,Emiliano Martínez,3194.0,68.18,Good,False,True,False,Sell,"Robin Olsen is classified as Sell because: Low minutes, poor role-based performance, and older than 29."
Séamus Coleman,Everton,DF,Defender,35.0,CriticalAge,215,LowMinutes,0.3229166666666667,39.34,Poor,0.37626099499967636,Blocked,Vitaliy Mykolenko,3082.0,54.64,Promising,False,True,False,Sell,"Séamus Coleman is classified as Sell because: Low minutes, poor role-based performance, and older than 29."
Massimo Luongo,Ipswich Town,MF,Midfielder,31.0,Senior,201,LowMinutes,0.2213695395513577,29.09,Poor,0.2160135784917273,Competitive,Sam Morsy,2751.0,31.82,Poor,False,True,True,Sell,"Massimo Luongo is classified as Sell because: Low minutes, poor role-based performance, and older than 29."
Sergio Reguilón,Tottenham,DF,Defender,27.0,Prime,196,LowMinutes,0.4772727272727273,86.34,Good,0.34279243562781686,Competitive,Pedro Porro,2610.0,45.36,Average,False,False,False,Give More Chances,"Sergio Reguilón is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Philip Billing,Bournemouth,MF,Midfielder,28.0,Prime,184,LowMinutes,0.5259740259740261,95.91,Good,0.4062551291044641,Competitive,Justin Kluivert,2340.0,94.55,Good,False,False,False,Give More Chances,"Philip Billing is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Tyrique George,Chelsea,FW,Forward,18.0,Young,183,LowMinutes,0.8639986896702336,98.77,Good,0.34348608279158077,Competitive,Pedro Neto,2269.0,61.73,Good,False,False,False,Give More Chances,"Tyrique George is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Ben Mee,Brentford,DF,Defender,34.0,CriticalAge,183,LowMinutes,0.375,60.66,Good,0.32863303828044144,Competitive,Nathan Collins,3420.0,84.7,Good,False,True,False,Give More Chances,"Ben Mee is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Renato Veiga,Chelsea,"DF,MF",DefMidWingBack,21.0,Young,181,LowMinutes,0.1986936976475899,27.59,Poor,0.2643938562008416,Blocked,Moisés Caicedo,3351.0,62.07,Good,False,True,False,Loan,Renato Veiga is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Neto,Bournemouth,GK,Goalkeeper,35.0,CriticalAge,180,LowMinutes,0.4599999999999999,95.45,Good,0.43798593879239034,Competitive,Kepa Arrizabalaga,2790.0,75.0,Good,False,False,False,Give More Chances,"Neto is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Daniel Bentley,Wolves,GK,Goalkeeper,31.0,Senior,180,LowMinutes,0.3142307692307692,34.09,Poor,0.27569249715801436,Competitive,José Sá,2609.0,36.36,Poor,False,True,True,Sell,"Daniel Bentley is classified as Sell because: Low minutes, poor role-based performance, and older than 29."
Jason Steele,Brighton,GK,Goalkeeper,33.0,CriticalAge,180,LowMinutes,0.4903846153846153,97.73,Good,0.4132051282051281,Competitive,Bart Verbruggen,3240.0,47.73,Average,False,False,False,Give More Chances,"Jason Steele is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Toby Collyer,Manchester Utd,MF,Midfielder,20.0,Young,179,LowMinutes,0.2727272727272727,47.27,Average,0.26224581665962704,Competitive,Bruno Fernandes,3018.0,92.73,Good,False,True,False,Loan,Toby Collyer is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Thiago,Brentford,"FW,MF",AttMidWinger,23.0,Prime,175,LowMinutes,0.0789473684210526,12.87,Poor,0.307651028022545,Blocked,Mikkel Damsgaard,2911.0,55.45,Promising,False,True,False,Monitor,"Thiago is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
James Milner,Brighton,MF,Midfielder,38.0,CriticalAge,170,LowMinutes,0.2153110047846889,27.27,Poor,0.24438794637575967,Blocked,Carlos Baleba,2661.0,78.18,Good,False,True,False,Sell,"James Milner is classified as Sell because: Low minutes, poor role-based performance, and older than 29."
Ayden Heaven,Manchester Utd,DF,Defender,17.0,Young,170,LowMinutes,0.4473684210526316,79.78,Good,0.33137093994753924,Competitive,Noussair Mazraoui,2838.0,53.55,Promising,False,False,False,Give More Chances,"Ayden Heaven is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Joshua Acheampong,Chelsea,DF,Defender,18.0,Young,170,LowMinutes,0.131578947368421,4.37,Poor,0.29496966365505745,Blocked,Levi Colwill,3149.0,29.51,Poor,False,True,True,Loan,Joshua Acheampong is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Solly March,Brighton,"FW,MF",AttMidWinger,30.0,Senior,168,LowMinutes,0.0947368421052631,16.83,Poor,0.26387919687145445,Blocked,Kaoru Mitoma,2603.0,73.27,Good,False,True,False,Sell,"Solly March is classified as Sell because: Low minutes, poor role-based performance, and older than 29."
